 F
 1952  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.319E+00  0.576E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1953  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.227E+00  0.561E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1954  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.162E+00  0.550E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1955  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.309E+00  0.650E+00  0.235E+00 -0.397E+00 -0.900E+01 -0.900E+01
 1956  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.388E+00  0.497E+00 -0.298E+00 -0.321E+00 -0.900E+01 -0.900E+01
 1957  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.250E+00  0.657E-01 -0.622E-03 -0.163E+00 -0.900E+01 -0.900E+01
 1958  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.225E-01 -0.339E+00 -0.171E+00 -0.135E+00 -0.900E+01 -0.900E+01
 1959  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.377E-02 -0.451E+00  0.124E+00 -0.139E+00 -0.900E+01 -0.900E+01
 1960  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.195E+00 -0.393E+00  0.492E+00 -0.155E+00 -0.900E+01 -0.900E+01
 1961  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.301E+00 -0.537E+00  0.594E+00 -0.247E-01 -0.900E+01 -0.900E+01
 1962  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.434E+00 -0.516E+00  0.815E+00  0.398E-01 -0.900E+01 -0.900E+01
 1963  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.165E+00 -0.126E+00 -0.284E+01  0.225E-01 -0.900E+01 -0.900E+01
 1964  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.313E+00  0.175E+00  0.171E+00  0.942E-01 -0.900E+01 -0.900E+01
 1965  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.223E+00  0.231E+00  0.889E+00  0.137E+00 -0.900E+01 -0.900E+01
 1966  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.172E+00  0.435E+00  0.221E+00 -0.887E-02 -0.900E+01 -0.900E+01
 1967  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.232E+00  0.615E+00  0.758E+00 -0.209E-01 -0.900E+01 -0.900E+01
